mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,model_name
12.18021285533905,3.2988002157453473,0.22062498331069946,0.025881205129405845,0.75,1.5,0.1,1100,12,4,0.01,0.4,0.65,"{'subsample': 0.75, 'reg_lambda': 1.5, 'reg_alpha': 0.1, 'n_estimators': 1100, 'min_child_weight': 12, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.4, 'colsample_bytree': 0.65}",-0.6119118897666754,-0.6128758032874676,-0.6141804741962443,-0.6269623930324301,-0.6164826400707043,0.006103814786160726,3,pure_tennis
8.068198323249817,2.802990180874803,0.16087836027145386,0.03780181543894818,0.95,1.0,0.3,800,12,3,0.03,0.05,0.95,"{'subsample': 0.95, 'reg_lambda': 1, 'reg_alpha': 0.3, 'n_estimators': 800, 'min_child_weight': 12, 'max_depth': 3, 'learning_rate': 0.03, 'gamma': 0.05, 'colsample_bytree': 0.95}",-0.6153068580425044,-0.6136433433892635,-0.6148464901781477,-0.6276780532934808,-0.6178686862258491,0.00569591601381954,15,pure_tennis
12.976071417331696,3.984245461186558,0.23232614994049072,0.03740294761238022,0.95,1.5,0.01,800,1,5,0.01,0.1,0.65,"{'subsample': 0.95, 'reg_lambda': 1.5, 'reg_alpha': 0.01, 'n_estimators': 800, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.65}",-0.6106667613014921,-0.6120180432381304,-0.6160051507379328,-0.626501620553295,-0.6162978939577126,0.0062094386260752865,2,pure_tennis
6.662825703620911,1.418722109573648,0.1322922706604004,0.015941133967086903,0.65,5.0,0.3,500,3,4,0.06,0.4,0.65,"{'subsample': 0.65, 'reg_lambda': 5, 'reg_alpha': 0.3, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.06, 'gamma': 0.4, 'colsample_bytree': 0.65}",-0.6313244356055219,-0.6218449991766835,-0.6162645475492031,-0.6354273287935205,-0.6262153277812322,0.007567723315973173,25,pure_tennis
5.24273806810379,1.6845990331560188,0.0935368537902832,0.0037140771832650525,0.65,0.5,0.3,500,3,3,0.03,0.4,0.65,"{'subsample': 0.65, 'reg_lambda': 0.5, 'reg_alpha': 0.3, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.03, 'gamma': 0.4, 'colsample_bytree': 0.65}",-0.6118693630433003,-0.6132495661532742,-0.615556423209752,-0.6277390636498156,-0.6171036040140355,0.006280080741466527,4,pure_tennis
11.91194599866867,3.7257898053955385,0.1910598874092102,0.013874293104337245,0.95,0.5,0.3,1400,12,2,0.06,0.2,0.65,"{'subsample': 0.95, 'reg_lambda': 0.5, 'reg_alpha': 0.3, 'n_estimators': 1400, 'min_child_weight': 12, 'max_depth': 2, 'learning_rate': 0.06, 'gamma': 0.2, 'colsample_bytree': 0.65}",-0.62823073473547,-0.6208467074357077,-0.6159207503956795,-0.629910568892326,-0.6237271903647957,0.005651410638272912,24,pure_tennis
11.14056146144867,4.109079844176183,0.20264852046966553,0.028832253671763057,0.75,0.5,0.05,1400,8,2,0.02,0.1,0.75,"{'subsample': 0.75, 'reg_lambda': 0.5, 'reg_alpha': 0.05, 'n_estimators': 1400, 'min_child_weight': 8, 'max_depth': 2, 'learning_rate': 0.02, 'gamma': 0.1, 'colsample_bytree': 0.75}",-0.6136335338936009,-0.613814932494118,-0.6154237996394715,-0.6279843214113394,-0.6177141468596324,0.00597028999626919,12,pure_tennis
18.504966378211975,3.7856614461494504,0.288194477558136,0.03489451845688942,0.75,2.0,0.3,1400,8,5,0.04,0.2,0.75,"{'subsample': 0.75, 'reg_lambda': 2, 'reg_alpha': 0.3, 'n_estimators': 1400, 'min_child_weight': 8, 'max_depth': 5, 'learning_rate': 0.04, 'gamma': 0.2, 'colsample_bytree': 0.75}",-0.6748969348027788,-0.6529842424975328,-0.6251243272010046,-0.6499884233258135,-0.6507484819567825,0.01764455579011162,35,pure_tennis
6.663466513156891,1.7879516333045327,0.12734419107437134,0.0017627561316698231,0.95,0.5,0.1,500,12,5,0.02,0.0,0.75,"{'subsample': 0.95, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 500, 'min_child_weight': 12, 'max_depth': 5, 'learning_rate': 0.02, 'gamma': 0, 'colsample_bytree': 0.75}",-0.6133038757789653,-0.6135842930746336,-0.6143838901249569,-0.6271618155163854,-0.6171084686237354,0.005817814275037589,5,pure_tennis
12.928200244903564,2.0617613657521927,0.1692994236946106,0.04615036884863766,0.65,3.0,0.3,1400,5,4,0.01,0.0,0.85,"{'subsample': 0.65, 'reg_lambda': 3, 'reg_alpha': 0.3, 'n_estimators': 1400, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 0.85}",-0.6161170361538973,-0.6132791660382897,-0.6140738571426163,-0.6277468012546734,-0.6178042151473692,0.005832950191377788,13,pure_tennis
